#wl, mkm	n	k
1	3.57700997810544	6.19E-04
0.984126984126984	3.58287602632854	7.87E-04
0.96875	3.58873250061865	9.80E-04
0.953846153846154	3.59485763767881	1.20E-03
0.939393939393939	3.60097237913313	1.44E-03
0.925373134328358	3.60735400486965	1.71E-03
0.911764705882353	3.61372439443711	2.00E-03
0.898550724637681	3.62022172864879	2.32E-03
0.885714285714286	3.62698318969619	2.66E-03
0.873239436619718	3.63386971834421	3.02E-03
0.861111111111111	3.64074328002299	3.41E-03
0.849315068493151	3.64787809755488	3.82E-03
0.837837837837838	3.65513585790256	4.26E-03
0.826666666666667	3.66251583823496	4.72E-03
0.815789473684211	3.67001730975694	5.20E-03
0.805194805194805	3.67763953808094	5.71E-03
0.794871794871795	3.68538178291827	6.24E-03
0.784810126582278	3.6933786785966	6.79E-03
0.775	3.70135842381407	7.36E-03
0.765432098765432	3.70959071954023	7.96E-03
0.75609756097561	3.71807389816973	8.57E-03
0.746987951807229	3.72653792262928	9.21E-03
0.738095238095238	3.73525066153801	9.87E-03
0.729411764705882	3.74407684757587	1.06E-02
0.72093023255814	3.7531489146927	1.13E-02
0.71264367816092	3.7623322024608	1.20E-02
0.704545454545455	3.77175847390896	1.27E-02
0.696629213483146	3.78129369637706	1.35E-02
0.688888888888889	3.79106895141498	1.43E-02
0.681318681318681	3.80095085729618	1.51E-02
0.673913043478261	3.81106978770407	1.59E-02
0.666666666666667	3.82142387040221	1.67E-02
0.659574468085106	3.83201121585891	1.76E-02
0.652631578947368	3.84269979586575	1.85E-02
0.645833333333333	3.85361852079701	1.94E-02
0.639175257731959	3.86476545733629	2.03E-02
0.63265306122449	3.87613864084284	2.12E-02
0.626262626262626	3.88773610339022	2.22E-02
0.62	3.89968406052244	2.31E-02
0.613861386138614	3.91172369400285	2.41E-02
0.607843137254902	3.92410899647867	2.51E-02
0.601941747572816	3.93670972063522	2.61E-02
0.596153846153846	3.94952381512996	2.72E-02
0.59047619047619	3.96267538435538	2.82E-02
0.584905660377358	3.97616108759052	2.93E-02
0.579439252336449	3.98985224534793	3.03E-02
0.574074074074074	4.00399650253605	3.14E-02
0.568807339449541	4.01834023644359	3.25E-02
0.563636363636364	4.03300530763955	3.36E-02
0.558558558558559	4.04811173837492	3.48E-02
0.553571428571429	4.06353156701906	3.59E-02
0.548672566371681	4.0792612567032	3.70E-02
0.543859649122807	4.09541931100426	3.82E-02
0.539130434782609	4.11200070715062	3.94E-02
0.53448275862069	4.12900035005525	4.05E-02
0.52991452991453	4.14653364815717	4.17E-02
0.525423728813559	4.16435381074022	4.29E-02
0.521008403361345	4.18281573898566	4.41E-02
0.516666666666667	4.20179201810769	4.53E-02
0.512396694214876	4.22115729282623	4.66E-02
0.508196721311475	4.24125991794496	4.78E-02
0.504065040650407	4.26185488689824	4.91E-02
0.5	4.28305186991792	5.03E-02
0.496	4.30507430758289	5.16E-02
0.492063492063492	4.32767867446708	5.29E-02
0.488188976377953	4.35108582907679	5.43E-02
0.484375	4.37528305031316	5.57E-02
0.48062015503876	4.40025752197771	5.72E-02
0.476923076923077	4.42622230050647	5.87E-02
0.473282442748092	4.45316040179964	6.03E-02
0.46969696969697	4.48116631574466	6.21E-02
0.466165413533835	4.51022078008825	6.40E-02
0.462686567164179	4.54041449478625	6.61E-02
0.459259259259259	4.57194454082089	6.84E-02
0.455882352941176	4.60467608670149	7.10E-02
0.452554744525547	4.63890846196359	7.40E-02
0.449275362318841	4.67450360155266	7.74E-02
0.446043165467626	4.71175114063857	8.12E-02
0.442857142857143	4.7505097340772	8.57E-02
0.439716312056738	4.79105910660501	9.08E-02
0.436619718309859	4.83335827977706	9.67E-02
0.433566433566434	4.87746913049437	0.103465544629464
0.430555555555556	4.9235518914781	0.111190053860822
0.427586206896552	4.97155893160584	0.119992543225735
0.424657534246575	5.02164179957349	0.129947540275657
0.421768707482993	5.07394588088405	0.141162325498672
0.418918918918919	5.12841315283411	0.153692765483299
0.416107382550336	5.1853731809547	0.167615708584349
0.413333333333333	5.24485252170541	0.182969873038101
0.410596026490066	5.307251725343	0.199802092472158
0.407894736842105	5.3728568135572	0.21815210058129
0.405228758169935	5.4423985213363	0.238121114232884
0.402597402597403	5.51657238629911	0.259944019507741
0.4	5.59639962259739	0.284057627618485
0.397435897435897	5.68321535134793	0.311346639289382
0.394904458598726	5.77839221814057	0.34324426676565
0.392405063291139	5.88335889697932	0.381984175936275
0.389937106918239	5.99912367693957	0.430679569073006
0.3875	6.12620078492037	0.493291047110086
0.385093167701863	6.26428411620556	0.574678595864931
0.382716049382716	6.41213715331358	0.680810452992896
0.380368098159509	6.56689140002652	0.819794278915326
0.378048780487805	6.72121614267365	1.00286910239412
0.375757575757576	6.85740276346203	1.24135919875623
0.373493975903614	6.94501799337747	1.53599314071931
0.37125748502994	6.95162727260069	1.86416784039572
0.369047619047619	6.86418446148108	2.181978075334
0.366863905325444	6.70104466864541	2.44581267704235
0.364705882352941	6.50079512250878	2.63483153632902
0.362573099415205	6.29969360283363	2.75465778084736
0.36046511627907	6.11799943411347	2.8236354360669
0.358381502890173	5.96233058503443	2.85978775527783
0.35632183908046	5.83267465580191	2.87612476092987
0.354285714285714	5.72648843611966	2.88160889244397
0.352272727272727	5.64069894647278	2.88244420670013
0.350282485875706	5.57149557962904	2.88297814660915
0.348314606741573	5.51534859330698	2.88549304377835
0.346368715083799	5.46912084135098	2.89141535883375
0.344444444444444	5.43010817067659	2.90104718080362
0.342541436464088	5.39648785228189	2.91411755765378
0.340659340659341	5.36682792719137	2.93050200479051
